conversation_id,turn_id,speaker_role,text,label,stage,text_clean
181,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
181,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
181,2,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
181,3,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
181,4,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
181,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
181,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
182,0,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
182,1,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
182,2,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
182,3,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
182,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
182,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
182,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
182,7,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
182,8,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
183,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
183,1,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
183,2,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
183,3,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
183,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
183,5,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
183,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
183,7,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
183,8,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
183,9,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
183,10,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
183,11,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
184,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
184,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
184,2,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
184,3,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
184,4,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
184,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
184,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
184,7,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
184,8,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
184,9,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
184,10,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
184,11,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
185,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
185,1,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
185,2,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
185,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
185,4,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
185,5,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
185,6,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
186,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
186,1,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
186,2,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
186,3,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
186,4,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
186,5,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
186,6,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
187,0,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
187,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
187,2,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
187,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
187,4,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
187,5,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
187,6,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
188,0,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
188,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
188,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
188,3,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
188,4,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
188,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
189,0,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
189,1,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
189,2,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
189,3,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
189,4,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
189,5,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
189,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
189,7,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
189,8,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
189,9,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
189,10,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
189,11,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
190,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
190,1,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
190,2,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
190,3,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
190,4,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
190,5,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
190,6,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
190,7,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
190,8,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
191,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
191,1,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
191,2,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
191,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
191,4,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
191,5,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
191,6,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
192,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
192,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
192,2,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
192,3,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
192,4,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
192,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
192,6,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
192,7,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
192,8,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
192,9,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
192,10,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
193,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
193,1,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
193,2,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
193,3,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
193,4,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
193,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
193,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
193,7,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
193,8,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
194,0,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
194,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
194,2,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
194,3,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
194,4,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
194,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
194,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
195,0,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
195,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
195,2,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
195,3,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
195,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
195,5,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
195,6,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
196,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
196,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
196,2,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
196,3,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
196,4,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
196,5,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
197,0,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
197,1,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
197,2,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
197,3,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
197,4,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
197,5,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
197,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
197,7,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
197,8,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
197,9,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
198,0,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
198,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
198,2,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
